drop,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
2775,1005006,Ursa Major I Dwarf (UMa I dSph),1.069861582,84.55901411,30318.98054,0.881647052,15.95166751,11.32695577,0.857101078,0.745578773,125.5343059,108.5792485,116.0198747,27.47776053,846.7262674,97.62523559,74.34062049,37.90605605,20.22889946,346.2210327,52.36707974,80.66836204,92.89249475,63.14522616,68.26258016,134.2728995,3.05542861,71.52667072,15.32108487,48.92719369,74.78761379,73.08204706,77.56319359,89.34718935,67.61186839,75.81231816,57.64679516,2.759473562,38.31022927,209.9344961,294.6600508,23.12092004,9.021385475,34025.20224,8191.311255,32.93575164,69.62211988,20.08234363,13.19535002,10.76461197,9.96126465,16.66300833,13.61921847,514.2885983,69.22260442,29323.73366,26275.68893,125.0206873,104.8290711,81.50387729,75.96487735,30.0385592,10.88436934,62.32889317,124037.2968,145.0283302,205.1548894,96.38497113,38.84589418,8.729149252,0.818974147,0.779007544,1.04216375,134.7453861,118.8001834,23.32273893,5.712146039,30.61178184,0.779167641,0.058056262
2776,1005006,Hydra II,0.674983699,61.54077331,10295.9346,0.82439038,13.27967363,7.326175851,0.517390042,0.613679816,212.0269059,87.35177142,43.22098576,20.7860902,963.5936866,68.01751784,161.1676406,123.0407778,14.48291788,422.7259225,62.99916547,58.92077582,59.59822496,28.44531799,104.9150839,169.7804415,2.884639964,109.546068,13.29204972,84.71783829,83.1152435,61.09235583,57.69347506,83.59964023,73.07884154,67.01153407,52.96910736,1.702590766,25.91170294,519.3347652,552.6408857,31.92066066,24.04216572,14325.27686,1570.705342,11.72743589,142.1697693,15.83372077,10.64638216,7.386059743,8.078277746,8.219606536,11.44160998,1038.802046,110.8078235,18828.79949,11423.79163,50.72103037,47.75572686,50.44804701,57.70046601,18.41368614,11.00631482,59.13625075,70514.84797,91.19156216,413.4243678,35.95940336,27.19438554,7.864507288,0.541470331,0.665441218,0.878550134,175.74544,181.7132645,18.25936465,9.793561298,19.26755748,0.900984085,0.043957411
2777,1005006,KK98 35,1.030892222,92.58881569,83394.57235,1.09245736,18.36820962,16.0630982,1.086770241,1.004725368,39.41417716,119.524265,133.1699263,33.63637939,1096.977091,109.5776569,42.34638128,35.42633671,32.37170743,514.2690108,74.06372279,82.68797243,91.92301836,86.70451252,37.68929911,49.89179178,2.601434774,47.47455181,10.30291082,34.86119965,75.94455648,72.95001913,87.88250161,83.82782649,74.12718873,49.54839111,61.42801163,2.381035586,18.99848662,179.4513235,214.4350694,36.8567559,12.56615235,66368.9035,6896.546519,17.62160465,148.2649229,35.61742942,9.397444518,17.66392135,15.91131895,17.9834971,19.01145525,396.3328301,51.70975058,85593.32983,51862.99267,131.8141584,220.2543909,113.8431189,98.85147191,29.56016374,9.696539792,99.26304706,106047.6504,120.8610402,219.6826159,133.3775138,89.17216572,12.80790346,1.106633147,1.054744739,1.006792777,59.35971276,73.85469419,36.34595241,-1000,64.42120293,0.16847556,0.226881549
2778,1005006,Pegasus Dwarf Sph (And VI),1.132016837,90.87629486,43406.00479,0.962397552,18.05409683,13.42945665,1.043935972,0.9666377,76.39904866,110.5393931,153.4356861,40.09634143,807.8276292,108.2268303,57.96489171,46.16645914,19.38327255,638.8105505,34.53075704,82.73718966,92.63915905,4.687021185,47.21685156,69.37267641,2.172731167,52.86885089,9.642350335,37.86859475,70.98695166,72.4986083,84.20193229,88.95298932,64.74333925,85.74129968,51.58354605,1.806362804,24.4618495,116.4321938,261.8841931,20.12204777,13.2310941,43141.97311,9838.981678,13.71270083,108.4409444,22.55731925,8.490974691,14.18628545,17.25731904,21.22745323,21.6996147,393.2631695,43.86467169,47863.93632,29268.84336,112.1292164,205.6698268,102.8631787,132.9797208,40.18996374,6.802717042,97.7428671,124051.5207,110.681289,316.1144438,129.4717424,107.0004139,7.426794312,0.895503172,1.045043311,1.006368078,82.96758831,106.0715206,28.64444566,-1000,11.93514213,0.209022231,0.144600134
2779,1005006,UGCA 105,0.950633174,79.93124248,22761.52076,0.622490725,17.12858451,12.13272072,0.920473356,0.962248852,158.1390547,118.6036502,129.7921964,27.65140539,465.6047475,56.04650601,53.50749894,46.62686386,15.73740091,636.4760009,54.77881408,73.85394596,83.2598559,49.06823981,103.4963953,91.43375863,4.154669658,86.03963624,9.548210083,52.15666202,73.47275958,60.78380457,58.35640153,81.62752185,68.85959324,32.7016223,61.95130429,3.342155899,31.42340372,243.8437871,343.5051285,20.96541218,21.29194649,23663.91424,5407.303215,13.86642046,146.8663304,15.32183914,7.496921813,14.16789096,11.83677819,19.63572714,16.68672756,533.3044622,29.39001286,27030.40694,12647.37926,128.3317057,138.6972172,99.28785945,97.15032446,29.49061473,34.43944482,100.8486743,114840.7137,130.2780465,212.8401188,80.85037425,26.56590067,6.305655899,0.921043861,0.850283229,0.973140397,127.178911,122.8180799,15.22299482,-1000,55.24593356,0.740920593,0.047906493
2780,1005006,Leo V Dwarf,0.745497054,74.49382235,22145.562,0.691529234,6.60538322,8.390399971,0.620420856,0.460844474,215.3610493,97.7113056,85.1465143,57.41143145,696.6250183,103.4391676,115.4666795,83.30202084,12.69990395,560.7171574,60.44787244,66.61897874,67.38151939,80.55536235,98.88247416,109.293373,1.83926161,72.14317617,20.8433151,61.98392816,70.68213289,61.80807406,55.8553655,85.60969608,67.59047506,33.12250126,41.84280936,1.806445203,32.34498722,319.1973908,412.2423154,49.41828425,32.32809971,-1000,-1000,7.288546449,133.7733069,20.25297622,12.54956474,-1000,-1000,7.155016132,7.333426685,483.0152542,71.77924764,24933.17752,14097.77433,100.1883834,77.55831889,-1000,-1000,40.97460749,10.53677963,-1000,148092.8712,55.84303736,723.744181,41.73956276,39.67405283,5.743751046,-1000,-1000,-1000,-1000,-1000,29.15689633,7.719261764,-1000,-1000,0.040172487
2781,1005006,Andromeda XV,1.149178192,92.83887514,51755.52751,1.094637039,19.65948698,16.5102619,0.978858338,1.045020953,48.94179598,107.5435232,135.3095489,28.37527386,-160.4361788,120.3567214,63.51420189,55.13464073,20.08295427,227.7608514,19.9978548,85.07575916,86.71209582,93.37216881,65.48078144,57.82478341,2.131712971,21.54614531,17.09409977,15.79735381,73.64181768,62.89601556,85.145597,79.08068897,67.13048935,28.01831462,60.10276545,2.035161605,25.69398696,178.3417908,232.932259,19.38197684,11.53458575,34334.9833,2841.174015,18.29603824,122.248528,22.78927997,11.2855991,17.55947464,14.48690116,19.49770761,17.08496694,298.4996545,27.78211479,60994.77275,24789.39003,105.9488689,123.3099086,106.556152,111.9349372,22.81877274,12.47516322,105.1255445,117992.4797,118.2700719,173.5238538,175.0993394,46.39092377,9.732986836,1.020999308,1.083002215,1.035441926,76.37327577,78.13447996,23.52415493,-1000,32.90174662,0.321828598,0.146705272
2782,1005006,"Sextans A (92205, DDO 75)",0.951102974,81.64571245,26792.56627,0.889332142,17.86874654,13.82672042,0.930606127,0.925391502,95.82374129,114.7478005,121.3556154,30.12012154,562.349075,73.72357316,56.53700104,32.0508717,24.47984103,298.4171843,49.34002458,82.70558702,86.50386923,70.94298772,59.52290447,82.621466,2.830614511,38.22864424,40.37923589,24.19440611,61.96417402,56.07386757,94.88931063,70.74880963,53.69216046,77.32526995,54.82601586,2.207469263,69.95743869,215.1029846,307.4312567,33.46223731,12.47823335,24108.35907,5484.989603,40.58626207,153.1105933,25.74030369,8.031460908,11.64998227,14.76820719,15.52484384,15.76917224,230.1208322,84.35621584,43322.38742,16177.86975,145.1820759,67.53580194,103.4223983,112.5230344,23.9764731,20.61596818,115.9469037,67920.84624,127.1164171,101.9058762,113.6219033,45.8660688,-1000,0.872900517,0.922233277,0.967968682,111.4958188,94.87904394,-1000,4.274038661,8.901927019,0.365923605,0.10527346
2783,1005006,Hydrus I,0.987559571,84.01492918,28100.04852,0.77985268,15.18469117,10.78212406,0.84709468,0.756557588,97.30527456,99.49143093,129.6500143,46.44626219,47.7243824,77.64086538,60.65346939,56.11460048,18.1859232,193.9338109,81.54504143,78.15306742,81.67754995,103.217977,51.86538349,65.02593321,2.294904273,85.36311023,23.58158479,70.15704514,67.27297752,66.04882328,58.04105414,80.08053547,61.83778903,53.69165531,48.11127711,2.675424868,36.63955557,144.9383423,191.4006255,24.40269886,9.748434682,25264.72006,9179.842857,27.84468671,123.4355786,22.02282725,7.846991735,13.98675899,13.28483504,16.79713675,13.83323711,321.1227705,64.16496553,32599.00542,20355.39605,162.5378474,128.2889006,102.5649911,98.6815424,48.04328515,24.3693857,108.0308588,96574.8698,126.170923,208.6216048,103.494477,48.80136828,8.711392442,0.978314835,0.912231335,0.988124434,127.341367,105.0045659,38.62352269,4.884332963,22.05474497,0.480489929,0.079831951
2784,1005006,NGC 2366,0.951350143,77.21749515,18930.02371,0.590701642,13.49658346,15.13594813,0.796111857,0.904761949,167.191168,77.37206127,125.2635537,16.76335267,759.9308215,51.59221189,81.35863974,89.17206681,13.60792499,475.2967851,36.00936376,70.15318726,83.14794379,74.52667484,74.93081075,94.2984941,2.500450333,73.49858392,19.51232793,75.57395901,49.97585705,48.67908088,51.53565757,63.33973403,53.93436769,28.36009081,30.87701921,2.729164482,35.58046056,241.6012018,326.4851011,25.03235702,18.47280267,21633.80031,6138.805397,5.562528296,163.2674594,28.56135163,10.23622689,13.10091518,15.66545021,12.64231926,15.90707583,203.7281595,97.33145869,10965.27271,14446.039,134.8335862,45.88254238,117.5201195,106.9846951,16.8856198,22.78727188,132.1445464,111209.925,118.4497703,389.9938966,70.70954896,30.43195017,8.197777262,0.67348069,0.733966622,0.963471979,160.7036269,143.353507,6.793261224,4.282390358,17.81514205,0.607491793,0.055550137
2785,1005006,Columba I,0.986851348,82.18667232,30822.20745,0.895121774,17.1033977,12.70206,0.856518701,0.751189836,143.5597108,90.29354842,101.1151848,27.95037563,796.7936901,78.21996404,82.43413673,51.08981753,19.20300824,725.0189291,36.31128995,82.74209341,82.03049648,82.76225846,93.45570853,147.1972823,2.043751371,67.79822683,9.206721123,67.16338994,72.9326047,68.56346472,71.57305705,88.50212793,74.72701159,67.20871196,51.70244745,2.226338581,17.19551897,218.0829171,338.5217766,22.50186076,15.79191771,17187.60038,8267.545623,13.61340372,123.6594974,28.66763288,22.14215671,10.86809551,11.59074442,21.02152146,17.80637959,497.6452159,47.96952674,32870.32287,25034.26941,119.6914413,67.399778,61.09247554,53.43652909,24.24849564,13.08569742,79.65610699,78313.20199,123.2129977,269.4401201,90.50085113,33.40558889,9.150432389,0.943410374,0.902236564,1.060532407,124.5641208,143.9075761,16.98081933,5.045837421,17.28558966,0.594111411,0.063607407
2786,1005006,Sagittarius II,0.97778634,77.63794948,48779.1962,0.878490176,15.49407841,11.78702796,1.00952834,0.861788338,96.98250682,115.7690727,115.0206404,34.38003332,1043.708745,79.02238806,64.907712,38.69586458,34.46518977,304.6509194,26.15301806,75.63242265,89.96142739,86.79666948,51.37443043,71.9832896,2.011043855,34.92603563,17.17223916,36.94856758,58.97584254,56.45602204,83.01814023,59.569373,57.12342678,56.13580221,61.90889389,2.092623587,30.37703858,274.029569,348.5027691,27.10677068,14.47154553,38693.42949,6153.145355,33.91727961,160.9519784,29.15758272,10.08229943,12.83458138,11.99354391,16.24069728,16.11692911,112.0744765,47.07144455,32794.71042,20150.72807,143.8796981,90.87497295,126.6001191,98.70085157,30.93258528,16.30203854,117.4405175,57876.97586,121.3452816,162.555051,117.5342061,28.74552672,10.11851523,0.851947476,0.949172194,0.992020889,100.6676097,115.1633181,18.94980872,4.543680252,23.80397959,0.401089193,0.0872568
2787,1005006,Perseus I (Andromeda XXXIII),0.988123498,84.16416891,125042.8997,1.245216725,18.77163871,8.11105114,0.866654002,0.891078871,55.14018132,112.3657024,154.6477422,27.69827264,481.2264452,120.1849404,49.57883813,24.04100054,6.565580932,344.7789115,74.4687094,84.15120459,83.73066749,52.5845203,54.15357793,98.3114068,4.346452705,36.63070657,6.979102714,20.82370597,81.93942501,57.81130386,83.12802822,93.8320872,82.7468825,25.77083165,36.63997638,2.807879776,14.42296061,191.7271677,190.8010938,12.85945003,7.864707,104411.3968,7825.852215,11.35229312,97.79926707,13.39580025,23.33982994,8.614428907,7.77658184,18.48751444,17.03391952,372.6205648,28.76263447,153114.6757,63772.80314,117.8509476,77.75932703,92.39569848,73.10156759,23.80399329,10.24168932,77.19640327,35363.97391,121.8006077,278.9907961,102.8207599,57.62993492,6.529505072,1.000898792,0.901633877,1.086062317,84.77931626,54.32064068,48.544642,6.558922839,44.68719606,0.432213479,0.050415837
2788,1005006,KKH 37 (Mai 16),0.806271618,77.39244354,29362.33425,0.758533234,17.97054787,14.77667821,0.836212904,1.032131321,129.6386329,112.8740986,115.8015605,36.68393069,929.2109508,84.08829288,53.85253506,31.40577247,26.70238947,550.9396468,88.0962036,68.95523997,83.52716888,68.31771566,49.12783293,102.2073289,2.641746103,49.4401051,12.11145017,44.39722151,65.56965563,70.21533903,84.45963364,67.3077514,62.3996432,30.47589286,60.87683752,1.995579298,25.98299263,223.0389507,483.5885296,15.01453871,3.297825155,20717.34951,2638.845622,18.0952011,159.3446966,9.834747528,12.86514142,14.74720642,14.41476213,17.72096956,16.55926082,530.3746335,33.52757247,28253.40677,16738.03499,141.5784339,108.5846312,113.7395176,132.2718411,26.19034022,7.100509362,122.5134119,119473.1942,121.9254075,386.0263322,123.021159,41.55930932,6.943541485,0.904553207,0.900809991,1.132690849,110.926834,121.2037642,21.821115,2.739096465,15.11122245,0.526788853,0.095466237
2789,1005006,ESO 274-01[70],0.799231776,71.50760743,15747.49646,0.686183589,10.79694493,6.006650288,0.662310243,0.407472456,257.8399043,65.52049965,54.2979023,35.32829536,769.4239336,58.84656521,110.6639274,76.70442399,18.81179699,404.2562311,36.49396727,63.79862116,71.55509514,99.46986521,110.1287675,175.8778408,3.406538885,67.45953478,22.20619258,74.64909757,59.26172741,33.14108705,45.45827861,88.01532051,55.57217765,-1000,32.90038433,2.324337062,48.73046423,339.1300904,385.4362029,43.38177956,17.89173697,21567.55374,9149.832476,16.99486144,102.0597395,28.34397556,14.02287296,5.147469152,7.68763942,8.463018407,7.743528478,1059.327609,120.0884622,36470.74475,6546.562365,63.32877193,62.91874725,33.38842446,30.19247725,34.31265547,10.55192642,58.32713725,93112.98405,77.29632822,274.560287,66.78194781,41.23399838,5.609507185,0.614202133,0.648779199,0.872157023,155.3031791,157.7540561,-11.96783983,4.931172055,17.2762263,0.875541551,0.041299181
2790,1005006,Pisces IV (Andromeda XIV),0.923651259,75.32840013,19872.31725,0.477655281,13.86934252,13.18285456,0.733270277,0.826013907,172.4029272,108.7812006,129.2270295,22.53015835,633.4133016,53.58201029,62.61105861,57.38881594,14.56007509,379.0668081,43.9090607,73.38042507,80.12765545,63.92751033,66.99029002,97.18703905,1.890047072,78.46896126,12.41748942,50.42808099,73.88000783,70.91164533,57.30151657,88.63492,73.11390786,35.80013653,51.69047815,1.768146429,17.54587944,264.7567102,394.9249764,11.91431378,13.28486907,20415.0433,10582.81958,19.86038596,131.7697092,6.225705227,9.834218841,9.891438982,13.13036399,16.83126317,14.24688163,128.0689843,57.17495509,36421.83785,15296.6901,154.1996431,70.50394147,135.0619458,109.7964071,25.62985934,18.93034541,118.8875444,72146.69258,115.5698876,467.5266162,25.241873,59.83951698,9.709470734,0.792862684,0.747510007,0.987654066,130.6294518,162.042215,14.83483504,5.814147934,17.31846395,0.895805589,0.065806634
2791,1005006,KKR 25,0.56533483,52.1198346,28688.36715,0.750592187,12.89914239,7.745937064,0.664306607,0.645555577,229.0881344,76.26852596,63.95663562,30.83581084,497.0998603,58.37120353,216.3865457,133.4672323,11.87323607,884.011481,39.58609344,52.43667947,65.41099962,104.7505363,95.50152237,190.8311936,1.476236859,108.4459758,11.3383551,66.59761854,71.61929929,64.29262053,55.71084753,69.81656754,63.35482234,35.87667256,55.82443715,1.857853228,28.15810026,450.7209716,520.9979888,70.56935156,64.66788203,15857.07556,4893.736709,18.17317561,73.0495636,14.08452718,19.84439768,8.481011384,9.799036275,12.12888325,11.4274173,1230.026132,111.4030314,29932.80862,18301.36279,82.14475389,67.22096079,-1000,-1000,31.72597531,19.73986534,-1000,10543.2654,121.1898359,391.7495093,38.21054517,13.41068916,5.72128253,0.595738761,0.641570917,0.915175616,145.0422297,171.0049595,39.2444918,8.123691343,24.36767323,-1000,0.043481798
2792,1005006,Hercules Dwarf,1.013690197,89.61819644,26661.22811,0.751888861,16.78048019,11.65193314,0.778663195,0.893758603,121.7755599,105.5395136,115.1518528,18.28256043,1177.42933,111.7139397,41.60252331,35.96707615,25.66884151,470.5893929,76.59758747,80.64612044,95.53319148,58.58970998,50.20072114,96.04048938,2.482214256,38.18150686,4.864660711,41.78984207,63.50497166,67.82270381,77.57196335,70.03527231,61.28258928,43.01600957,62.91668731,1.851004358,24.50476369,172.3115222,252.5486071,25.32728029,12.27716871,-1000,-1000,-1000,88.41261376,42.0787163,10.58654084,13.08052609,13.27398987,20.25389191,17.43068606,398.7014805,64.57303938,28490.68346,10945.92449,134.2032117,-1000,89.60354532,98.36429818,14.04454526,-1000,101.531548,105667.5914,121.3943976,251.7899006,58.01356712,36.40593576,11.30599655,0.90899072,0.859013233,1.013697284,58.13779672,109.9075811,-1000,3.435251928,-1000,0.490401853,0.050385244
2793,1005006,NGC 5237,1.001054167,86.00596058,56673.33253,1.150995174,19.90460784,16.43845039,1.091465705,0.970023109,70.57813087,114.5342366,119.3922557,34.61877856,811.989696,110.3551045,39.95065515,43.51430841,31.24558953,663.5122937,73.12459426,84.27959129,88.3616796,84.46547352,60.22564951,120.3497847,2.290623402,36.73312263,8.488819573,27.2296114,80.46269825,76.65872635,100.8514655,79.97234829,81.29674939,57.00436645,55.96852007,1.136678531,24.11610563,163.3818266,178.3407488,22.52113847,12.56026003,58884.52585,22862.96108,18.27836354,100.8315152,30.44429676,8.932733289,15.5887951,16.03225855,21.33623089,17.53503088,513.5524918,15.15351022,82398.47137,47682.62528,131.8924627,291.5915667,132.8967091,124.0409282,30.46007545,5.228336417,122.4486595,221014.5632,117.2837227,162.1248003,126.5214714,88.62698836,16.05190277,1.108850558,1.013593169,1.085501058,23.54032548,59.61396958,18.08748573,-1000,19.23039288,0.408918724,0.125922282
2794,1005006,Pisces II,0.965399323,75.66746685,21176.20515,0.885420401,15.30750657,10.38319075,0.814884267,0.68168132,166.2123578,115.3282592,123.1137134,30.16457582,225.2389103,91.22321415,55.10809859,66.86447795,13.69524812,742.8562679,73.73336838,78.57081126,85.75093681,86.45137216,90.67298223,169.9013893,3.514825298,62.38535819,11.14818319,31.27020367,71.52417664,53.47060416,82.87973775,85.35182378,61.64618224,57.83698428,52.5762507,2.678848181,23.89893153,268.7266659,391.3460311,27.16364859,12.26568189,20396.51012,9367.773591,20.1233088,102.0912794,28.98900303,11.22519543,10.11910784,8.769753028,17.32082164,15.8294499,176.3236449,62.69595414,31815.10235,19044.1401,141.4606323,85.04603879,76.59012887,69.30396494,31.8058338,19.03943262,61.192181,91341.59829,120.5110611,163.8911314,86.32974924,37.043078,6.833330176,0.875783495,0.867526171,1.067658682,124.8922694,129.5087378,35.32184114,6.071899443,44.67899007,0.792130783,0.054613233
2795,1005006,Horologium II,0.697114921,70.02856525,21657.11291,0.574456265,8.265227569,4.487216782,0.473284838,0.416590931,202.3323068,69.85503245,53.28705298,29.70097136,842.374067,41.41020573,191.5043615,100.6155585,19.68774281,580.1263643,65.60664591,59.45858494,65.63795076,59.89509575,122.2484536,222.7256379,2.864301862,105.2609631,8.853010734,74.03887638,93.77484962,81.04250579,33.13465156,97.0586871,77.75030511,44.44874429,66.5150034,2.548005306,19.80622373,309.8950375,483.5117541,29.6573189,22.23200901,25566.53077,5438.439214,19.26426652,75.00289549,17.15303929,13.247711,2.943226331,5.915719325,6.313449547,7.537137405,837.7617441,119.5583386,15803.85777,16466.6767,50.1970908,74.24663762,45.37795104,52.74101655,28.56654672,10.22172722,43.40344931,105097.1755,69.58783946,167.6509162,44.88683751,29.34105293,7.230420506,0.425064898,0.570335077,0.877583003,187.6492377,183.4379478,17.03608228,5.168761429,29.01778156,0.919401374,0.042674474
2796,1005006,Dwingeloo 1,0.936651865,83.36643523,28658.58913,0.852923151,15.49440261,10.83971184,0.8981126,0.759257005,128.7728724,109.9901224,103.4922114,32.83229398,1012.756483,41.17446242,46.33337667,47.41500402,16.38229478,667.8497805,44.13423132,81.41739903,85.54468213,48.8352682,67.20790881,93.63157441,3.31894128,50.67601759,21.89848904,35.15718597,76.18884221,74.01562259,81.54534683,83.76507535,70.25987565,64.7934097,61.14490695,2.117127327,45.11208253,190.9319489,258.8856507,21.10705444,12.32990692,24532.81698,9621.611159,21.70469274,132.7065003,21.75331443,10.55186582,13.06605755,11.66918989,18.18671801,14.20452327,420.3056896,44.20175729,29124.945,25913.33681,146.9412436,143.2450515,69.01664133,58.87181702,28.37638042,12.07276189,72.35783548,117786.2101,127.6537001,72.11014494,122.7703416,39.9609508,6.60068418,0.880302292,0.759538066,1.088779961,93.97211635,128.7250593,9.122528006,-1000,18.68050457,0.708809157,0.070302527
